Time (m),Photodiode voltage (V), Photodiode stdev (V), Temp. Setpoint (C), Temp. (C), Thermometer voltage (V), Thermometer stdev (V), Output, Output stdev (V),  Temp. Loop Index0.5,0.9711467253509909,0.0023864451618014993,30.0,29.8589468845497,0.5996512591047214,0.006041526439115699,6.579325389498681,4.133781739526378,0
1.0,0.9752775675151497,0.005722259594420296,30.0,29.911706808670782,0.6063041645473322,0.0032747334493394746,15.271911371960346,6.249791516726614,0
1.5,0.9796478787902743,0.0012399899253819915,30.0,29.75254335458782,0.5862340179811034,0.006893636556146519,37.361838725917224,6.058321052559162,0
2.0,0.9765347803477198,0.004090735950697468,30.0,29.65889205907923,0.5744248043786209,0.0031377579711706445,43.15892435848592,4.9947160034190405,0
2.5,0.9671954850200564,0.0025826330066619925,30.0,29.93527442401527,0.6092759867970163,0.01673499138021292,11.675452809182186,12.702397554806895,0
3.0,0.9689316360745579,0.0034474404376097635,30.0,30.36065597900464,0.6629156253961941,0.01189552329543837,-20.55084194445761,6.590147279653289,0
3.5,0.9725835400167853,0.0038151006964788604,42.0,30.528825045038655,0.6841213589777813,0.0021969929012213532,91.36800725336617,32.30200450312477,0
4.0,0.9582153933588415,0.002610240771435991,42.0,30.86045662211159,0.7259393403491458,0.025899208249455723,100.0,0.0,0
4.5,0.9558207022491843,0.001257212832570076,42.0,31.87103255262403,0.8533706477340404,0.0455058099169091,100.0,0.0,0
5.0,0.9424702993128449,0.0025680201201066163,42.0,33.229213422253224,1.0246341408139115,0.05205276601165006,100.0,0.0,0
5.5,0.9397762718144804,0.004088983278830085,42.0,34.68502273660178,1.2082083568913446,0.05335959514820259,100.0,0.0,0
6.0,0.9200799374375492,0.0017597313930718778,42.0,36.14217791306397,1.3919522830949758,0.05244743119333489,100.0,0.0,0
6.5,0.9103814384434372,0.002886074731231084,42.0,37.561855918441594,1.5709704239674926,0.050613972292198287,100.0,0.0,0
7.0,0.8978691773954779,0.00370258664469171,42.0,38.93549829881609,1.74418357809601,0.048977246006984505,100.0,0.0,0
7.5,0.88499771268107,0.0020035423273467813,42.0,40.26289602396261,1.9115653872485228,0.04683851975685573,100.0,0.0,0
8.0,0.8794300558511168,0.003552405412452498,42.0,41.47345479729739,2.06421407251266,0.03990700095127768,84.71157458406172,14.840140530050522,0
8.5,0.8724854516331106,0.001844261994950046,42.0,42.41425606709199,2.1828469551882868,0.027797147294539564,28.87448117913031,14.644046936546568,0
9.0,0.8688335476908833,0.0011670280882585976,42.0,42.88566503454052,2.2422905449485024,0.007176699361300052,-2.2111471755296717,6.766566716236349,0
9.5,0.86117053613998,0.002727741336728332,42.0,42.896174489177206,2.243615763077907,0.005789195339223686,-14.43625420453424,2.0609445971901117,0
10.0,0.8636250945273787,0.0031113710225883673,42.0,42.62527049052132,2.2094553900844502,0.012922434615931986,-8.029868165611074,4.152762080877191,0
10.5,0.8642836345825344,0.002886074731231084,42.0,42.230075105997656,2.1596221583580713,0.014978535038958728,11.542022717922993,6.782451400474522,0
11.0,0.8654211128596216,0.0025826330066619925,42.0,41.8777651824599,2.1151966849170774,0.009578778006356382,30.395775671309707,4.014248457738084,0
11.5,0.8707493005786091,0.0054528541584048,42.0,41.73960984744656,2.0977756139897092,0.0013281899978621007,36.19473633681275,1.7388535409624746,0
12.0,0.859793588751927,0.0032289503800135883,42.0,41.80753439585135,2.1063407437789787,0.0048325109316051515,31.248306904643073,3.101326869172618,0
12.5,0.86117053613998,0.005231454716393946,42.0,41.95471083275269,2.124899354967232,0.005307523699108079,22.75550956302454,2.915579695675868,0
13.0,0.8630264217499644,0.003690952408090538,42.0,42.0832007948013,2.141101644528381,0.003833052459885693,14.39160247923147,2.6480882764734877,0
13.5,0.8675164675805718,0.0017719096103054268,42.0,42.134131048050875,2.1475238326698958,0.0004772709054120504,11.66101066446654,2.1727181113178347,0
14.0,0.8655408474151045,0.0015204402845851953,42.0,42.073060413089294,2.1398229656484204,0.0038287503083079158,17.66178192766004,2.7610254019877707,0
14.5,0.8670375293586403,0.0023946911096572876,42.0,41.94263686251433,2.1233768550082037,0.005715226640362417,29.611191407321726,4.945084144531797,0
15.0,0.8688335476908833,0.001255786612221481,42.0,41.74168142269701,2.0980368348782545,0.008436107455643998,52.71383082754189,7.289518188606413,0
15.5,0.8667980602476746,0.0030667009370823083,42.0,41.60387016330299,2.080659151097449,0.0013726157451530688,63.88943179548449,2.405470440220137,0
16.0,0.8660796529147774,0.0025847138178012037,42.0,41.78161796895476,2.1030727417788686,0.013473822374113884,43.81447941520123,10.420398705336078,0
16.5,0.8634454926941544,0.0018354959786171135,42.0,42.22727763777365,2.159269404030179,0.016884157604627345,5.380276421367602,10.62925440946869,0
17.0,0.8581771722529083,0.00074774205932961,42.0,42.502439211046635,2.193966647419382,0.0026472651834250995,-9.556265514792614,2.146584223453649,0
17.5,0.8619488107506186,0.0027467274050180864,42.0,42.366258759069034,2.176794604714019,0.010145952539229794,1.9779524202766985,5.8197198395179255,0
18.0,0.8654211128596216,0.0023348238319158554,42.0,42.05518626074215,2.137569076026451,0.011582326808573835,21.064207929075966,6.471750043163881,0
18.5,0.8666783256921917,0.0019528115025768996,42.0,41.815040876839085,2.1072872938176697,0.005544898363373156,34.40556554101667,2.8942637552352486,0
19.0,0.8653612455818802,0.0031769167598132164,42.0,41.77702819993157,2.102493982430303,0.0028274179119304257,33.959610819236964,3.281533352651021,0
19.5,0.8617093416396528,0.0031842413980501406,42.0,41.91618896613026,2.1200418359244884,0.006041286452205423,23.81271252283745,3.0641833453841874,0
